customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,Churn,is_new_customer,TenureSegment,ServiceUsage,BillingLevel,BillingTenureSegment,EngagementScore,EngagementSegment,BillingEngageSegment,TenureEngageSegment,IsMonthToMonth,HasCoreProtection,HighRiskFinancialProfile,OverallRiskScore,Cluster
0374-AACSZ,Female,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,50.15,0,0,New,Heavy,Low,Low-New,3,LowEngage,Low-LowEngage,New-LowEngage,1,1,1,2,1
7239-HZZCX,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,1,0,New,Light,Low,Low-New,1,LowEngage,Low-LowEngage,New-LowEngage,1,0,0,3,2
4872-VXRIL,Male,0,No,No,56,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),64.65,0,0,Loyal,Heavy,Low,Low-Loyal,6,MidEngage,Low-MidEngage,Loyal-MidEngage,0,1,0,1,0
9140-CZQZZ,Female,0,Yes,No,68,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),79.6,0,0,Loyal,Heavy,High,High-Loyal,7,HighEngage,High-HighEngage,Loyal-HighEngage,0,1,0,1,0
3423-HHXAO,Female,0,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.5,0,0,Mid,Light,Low,Low-Mid,1,LowEngage,Low-LowEngage,Mid-LowEngage,0,0,0,1,2
9938-TKDGL,Male,0,Yes,Yes,68,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,99.55,0,0,Loyal,Heavy,High,High-Loyal,6,MidEngage,High-MidEngage,Loyal-MidEngage,0,1,0,1,0
0531-ZZJWQ,Male,1,Yes,No,55,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.0,0,0,Loyal,Heavy,High,High-Loyal,3,LowEngage,High-LowEngage,Loyal-LowEngage,1,0,1,5,3
6537-QLGEX,Female,0,No,No,16,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,38.9,0,0,Mid,Heavy,Low,Low-Mid,3,LowEngage,Low-LowEngage,Mid-LowEngage,1,1,1,2,1
2688-BHGOG,Male,1,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.55,0,0,New,Heavy,High,High-New,3,LowEngage,High-LowEngage,New-LowEngage,1,0,1,5,3
7683-CBDKJ,Male,0,Yes,Yes,14,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,65.45,1,0,Mid,Heavy,Low,Low-Mid,5,MidEngage,Low-MidEngage,Mid-MidEngage,1,1,1,1,1
0946-CLJTI,Male,1,Yes,No,58,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.7,1,0,Loyal,Heavy,High,High-Loyal,6,MidEngage,High-MidEngage,Loyal-MidEngage,1,0,1,5,3
3160-TYXLT,Male,0,No,No,53,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),46.3,0,0,Loyal,Heavy,Low,Low-Loyal,4,MidEngage,Low-MidEngage,Loyal-MidEngage,1,1,0,2,1
1325-USMEC,Male,0,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),99.35,0,0,Loyal,Heavy,High,High-Loyal,7,HighEngage,High-HighEngage,Loyal-HighEngage,0,1,0,2,0
0916-QOFDP,Female,1,Yes,Yes,14,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.8,0,0,Mid,Heavy,High,High-Mid,5,MidEngage,High-MidEngage,Mid-MidEngage,1,0,1,4,3
0628-CNQRM,Male,0,Yes,Yes,22,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),67.5,1,0,Mid,Heavy,Low,Low-Mid,6,MidEngage,Low-MidEngage,Mid-MidEngage,0,1,0,0,0
5606-AMZBO,Female,0,Yes,No,10,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),78.15,0,0,New,Heavy,High,High-New,4,MidEngage,High-MidEngage,New-MidEngage,1,1,0,3,3
6199-IPCAO,Female,0,Yes,Yes,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,26.1,0,0,Loyal,Light,Low,Low-Loyal,2,LowEngage,Low-LowEngage,Loyal-LowEngage,0,0,0,1,2
7665-TOALD,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.6,1,0,New,Light,Low,Low-New,2,LowEngage,Low-LowEngage,New-LowEngage,1,0,1,4,3
0112-QWPNC,Male,0,Yes,No,49,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,84.35,1,0,Loyal,Heavy,High,High-Loyal,8,HighEngage,High-HighEngage,Loyal-HighEngage,0,1,0,1,0
0324-BRPCJ,Female,1,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.2,1,0,Loyal,Heavy,High,High-Loyal,6,MidEngage,High-MidEngage,Loyal-MidEngage,1,0,1,5,3
2777-PHDEI,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,78.05,1,0,New,Heavy,High,High-New,3,LowEngage,High-LowEngage,New-LowEngage,1,0,1,4,3
5640-CAXOA,Female,0,No,No,30,No,No phone service,DSL,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),40.35,0,0,Loyal,Heavy,Low,Low-Loyal,3,LowEngage,Low-LowEngage,Loyal-LowEngage,0,1,0,1,1
2235-EZAIK,Female,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),79.2,0,0,Loyal,Heavy,High,High-Loyal,8,HighEngage,High-HighEngage,Loyal-HighEngage,0,1,0,1,0
3847-BAERP,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.9,0,0,New,Light,Low,Low-New,1,LowEngage,Low-LowEngage,New-LowEngage,1,0,0,3,2
1196-AMORA,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,73.6,1,0,New,Heavy,High,High-New,3,LowEngage,High-LowEngage,New-LowEngage,1,0,1,4,3
4282-YMKNA,Female,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.75,1,0,New,Heavy,High,High-New,3,LowEngage,High-LowEngage,New-LowEngage,1,0,1,4,3
1453-RZFON,Female,0,No,Yes,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,49.9,0,0,New,Heavy,Low,Low-New,3,LowEngage,Low-LowEngage,New-LowEngage,1,1,0,1,1
8263-OKETD,Female,0,No,No,20,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),68.9,0,0,Mid,Heavy,Low,Low-Mid,6,MidEngage,Low-MidEngage,Mid-MidEngage,1,1,0,2,1
0670-KDOMA,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.25,0,0,New,Light,Low,Low-New,1,LowEngage,Low-LowEngage,New-LowEngage,1,0,0,3,2
2476-YGEFM,Female,0,No,No,29,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),76.0,0,0,Loyal,Heavy,High,High-Loyal,3,LowEngage,High-LowEngage,Loyal-LowEngage,1,0,0,4,3
8687-BAFGU,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,74.0,0,0,New,Heavy,High,High-New,3,LowEngage,High-LowEngage,New-LowEngage,1,1,1,3,3
0641-EVBOJ,Male,0,No,No,3,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,82.3,0,0,New,Heavy,High,High-New,4,MidEngage,High-MidEngage,New-MidEngage,1,1,0,3,1
0829-XXPLX,Female,0,No,No,20,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.4,0,0,Mid,Heavy,High,High-Mid,5,MidEngage,High-MidEngage,Mid-MidEngage,1,1,0,3,3
9974-JFBHQ,Male,0,No,Yes,64,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.15,0,0,Loyal,Heavy,High,High-Loyal,6,MidEngage,High-MidEngage,Loyal-MidEngage,1,1,0,2,0
5356-RHIPP,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.2,1,0,New,Light,Low,Low-New,1,LowEngage,Low-LowEngage,New-LowEngage,1,0,0,3,2
6624-JDRDS,Female,0,No,No,6,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.45,0,0,New,Heavy,Low,Low-New,2,LowEngage,Low-LowEngage,New-LowEngage,1,1,0,2,1
0608-JDVEC,Male,0,Yes,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,19.8,0,0,Loyal,Light,Low,Low-Loyal,1,LowEngage,Low-LowEngage,Loyal-LowEngage,0,0,0,2,2
9780-FKVVF,Male,0,No,No,6,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),59.15,0,0,New,Heavy,Low,Low-New,4,MidEngage,Low-MidEngage,New-MidEngage,1,1,0,2,1
1919-RTPQD,Male,0,Yes,Yes,7,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.75,0,0,New,Light,Low,Low-New,2,LowEngage,Low-LowEngage,New-LowEngage,1,0,1,2,1
5214-NLTIT,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),90.8,0,0,Loyal,Heavy,High,High-Loyal,5,MidEngage,High-MidEngage,Loyal-MidEngage,0,0,0,2,0
3345-PBBFH,Male,0,Yes,No,8,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.55,0,0,New,Heavy,Low,Low-New,3,LowEngage,Low-LowEngage,New-LowEngage,1,0,0,3,1
5055-BRMNE,Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),106.7,0,0,Loyal,Heavy,High,High-Loyal,7,HighEngage,High-HighEngage,Loyal-HighEngage,0,1,0,1,0
9189-JWSHV,Female,1,Yes,No,24,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.55,1,0,Mid,Heavy,High,High-Mid,5,MidEngage,High-MidEngage,Mid-MidEngage,1,0,1,5,3
2190-PHBHR,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),94.45,0,0,Loyal,Heavy,High,High-Loyal,6,MidEngage,High-MidEngage,Loyal-MidEngage,0,1,0,2,0
2650-GYRYL,Male,0,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.45,0,0,Loyal,Light,Low,Low-Loyal,1,LowEngage,Low-LowEngage,Loyal-LowEngage,0,0,0,1,2
0746-JTRFU,Male,0,No,No,2,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.05,1,0,New,Light,Low,Low-New,1,LowEngage,Low-LowEngage,New-LowEngage,1,0,1,3,1
5208-FVQKB,Male,0,Yes,No,70,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Mailed check,67.95,0,0,Loyal,Heavy,Low,Low-Loyal,6,MidEngage,Low-MidEngage,Loyal-MidEngage,0,1,0,1,0
7184-LRUUR,Female,0,No,No,22,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),65.25,0,0,Mid,Heavy,Low,Low-Mid,5,MidEngage,Low-MidEngage,Mid-MidEngage,0,0,0,2,1
6627-CFOSN,Female,0,No,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),99.45,0,0,Loyal,Heavy,High,High-Loyal,7,HighEngage,High-HighEngage,Loyal-HighEngage,1,1,0,3,0
3982-JGSFD,Male,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.35,0,0,Loyal,Light,Low,Low-Loyal,1,LowEngage,Low-LowEngage,Loyal-LowEngage,0,0,0,2,2
1574-DYCWE,Female,0,Yes,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.95,0,0,Loyal,Light,Low,Low-Loyal,1,LowEngage,Low-LowEngage,Loyal-LowEngage,0,0,0,1,2
7247-XOZPB,Male,0,Yes,No,53,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),77.4,0,0,Loyal,Heavy,High,High-Loyal,7,HighEngage,High-HighEngage,Loyal-HighEngage,0,1,0,1,0
2466-FCCPT,Female,0,Yes,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.7,0,0,Mid,Light,Low,Low-Mid,1,LowEngage,Low-LowEngage,Mid-LowEngage,0,0,0,1,2
6211-WWLTF,Male,0,Yes,No,63,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),99.7,0,0,Loyal,Heavy,High,High-Loyal,6,MidEngage,High-MidEngage,Loyal-MidEngage,0,1,0,2,0
4826-TZEVA,Female,0,No,No,40,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),74.8,0,0,Loyal,Heavy,High,High-Loyal,3,LowEngage,High-LowEngage,Loyal-LowEngage,1,0,0,4,3
6016-NXBNJ,Male,0,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.15,0,0,Loyal,Light,Low,Low-Loyal,1,LowEngage,Low-LowEngage,Loyal-LowEngage,0,0,0,2,2
9138-EFSMO,Male,0,Yes,Yes,26,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),78.95,0,0,Loyal,Heavy,High,High-Loyal,3,LowEngage,High-LowEngage,Loyal-LowEngage,0,0,0,2,3
0576-WNXXC,Male,1,Yes,No,27,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,95.55,1,0,Loyal,Heavy,High,High-Loyal,6,MidEngage,High-MidEngage,Loyal-MidEngage,1,0,1,5,3
4632-XJMEX,Male,0,No,Yes,53,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Credit card (automatic),62.85,0,0,Loyal,Heavy,Low,Low-Loyal,5,MidEngage,Low-MidEngage,Loyal-MidEngage,0,1,0,0,1
8910-LEDAG,Male,1,Yes,No,34,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),71.55,0,0,Loyal,Light,High,High-Loyal,2,LowEngage,High-LowEngage,Loyal-LowEngage,1,0,0,5,3
3452-GWUIN,Female,1,Yes,No,19,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.95,0,0,Mid,Heavy,High,High-Mid,5,MidEngage,High-MidEngage,Mid-MidEngage,1,0,1,5,3
2716-GFZOR,Male,0,Yes,No,43,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),86.1,0,0,Loyal,Heavy,High,High-Loyal,5,MidEngage,High-MidEngage,Loyal-MidEngage,1,1,0,3,3
3724-UCSHY,Male,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,0,0,New,Light,Low,Low-New,1,LowEngage,Low-LowEngage,New-LowEngage,1,0,0,2,2
8626-XHBIE,Male,0,No,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.8,0,0,Loyal,Light,Low,Low-Loyal,2,LowEngage,Low-LowEngage,Loyal-LowEngage,0,0,0,1,2
4628-CTTLA,Male,0,No,No,57,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,39.3,1,0,Loyal,Heavy,Low,Low-Loyal,3,LowEngage,Low-LowEngage,Loyal-LowEngage,1,0,1,3,1
3192-LNKRK,Male,0,Yes,Yes,34,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,84.05,0,0,Loyal,Heavy,High,High-Loyal,4,MidEngage,High-MidEngage,Loyal-MidEngage,1,0,0,3,3
4439-YRNVD,Female,0,No,No,10,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,36.25,0,0,New,Heavy,Low,Low-New,3,LowEngage,Low-LowEngage,New-LowEngage,1,1,1,2,1
2876-VBBBL,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.25,1,0,New,Light,Low,Low-New,1,LowEngage,Low-LowEngage,New-LowEngage,1,0,0,3,2
6834-NXDCA,Female,0,No,No,13,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,23.9,1,0,Mid,Light,Low,Low-Mid,1,LowEngage,Low-LowEngage,Mid-LowEngage,1,0,1,3,1
2208-UGTGR,Male,0,No,No,56,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,98.6,0,0,Loyal,Heavy,High,High-Loyal,6,MidEngage,High-MidEngage,Loyal-MidEngage,1,0,1,4,3
3005-TYFRD,Female,0,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),103.65,0,0,Loyal,Heavy,High,High-Loyal,7,HighEngage,High-HighEngage,Loyal-HighEngage,1,0,0,4,0
8670-MEFCP,Female,0,Yes,Yes,36,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),92.9,0,0,Loyal,Heavy,High,High-Loyal,9,HighEngage,High-HighEngage,Loyal-HighEngage,0,1,0,0,0
3079-BCHLN,Male,0,Yes,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.9,0,0,Loyal,Light,Low,Low-Loyal,1,LowEngage,Low-LowEngage,Loyal-LowEngage,0,0,0,2,2
7777-UNYHB,Female,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.1,0,0,Mid,Light,Low,Low-Mid,1,LowEngage,Low-LowEngage,Mid-LowEngage,1,0,0,2,2
5597-GLBUC,Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,85.45,1,0,New,Heavy,High,High-New,4,MidEngage,High-MidEngage,New-MidEngage,1,0,1,4,3
7278-CKDNC,Male,1,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.5,0,0,Mid,Heavy,High,High-Mid,4,MidEngage,High-MidEngage,Mid-MidEngage,1,0,1,5,3
2748-MYRVK,Female,0,No,No,63,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),99.9,1,0,Loyal,Heavy,High,High-Loyal,6,MidEngage,High-MidEngage,Loyal-MidEngage,0,0,0,3,0
8450-UYIBU,Female,1,No,No,35,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,39.85,0,0,Loyal,Heavy,Low,Low-Loyal,3,LowEngage,Low-LowEngage,Loyal-LowEngage,1,0,1,4,1
2969-VAPYH,Female,0,No,No,67,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Credit card (automatic),60.5,0,0,Loyal,Heavy,Low,Low-Loyal,5,MidEngage,Low-MidEngage,Loyal-MidEngage,0,1,0,1,1
4822-YCXMX,Male,0,No,No,25,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.8,1,0,Loyal,Heavy,High,High-Loyal,4,MidEngage,High-MidEngage,Loyal-MidEngage,1,0,1,4,3
7181-OQCUT,Male,0,No,No,21,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,103.85,0,0,Mid,Heavy,High,High-Mid,7,HighEngage,High-HighEngage,Mid-HighEngage,1,1,0,3,3
8474-UMLNT,Female,0,No,No,13,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),67.8,0,0,Mid,Heavy,Low,Low-Mid,6,MidEngage,Low-MidEngage,Mid-MidEngage,1,1,0,2,1
9821-POOTN,Male,0,Yes,No,35,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.2,1,0,Loyal,Heavy,High,High-Loyal,3,LowEngage,High-LowEngage,Loyal-LowEngage,1,0,1,4,3
3836-FZSDJ,Male,1,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.85,0,0,Loyal,Light,Low,Low-Loyal,2,LowEngage,Low-LowEngage,Loyal-LowEngage,0,0,0,3,2
9142-XMYJH,Female,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.35,0,0,Loyal,Light,Low,Low-Loyal,1,LowEngage,Low-LowEngage,Loyal-LowEngage,1,0,0,3,2
6559-ILWKJ,Male,0,Yes,No,71,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,49.35,1,0,Loyal,Heavy,Low,Low-Loyal,4,MidEngage,Low-MidEngage,Loyal-MidEngage,0,0,0,2,1
0187-QSXOE,Male,1,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.0,0,0,New,Heavy,High,High-New,4,MidEngage,High-MidEngage,New-MidEngage,1,0,1,5,3
7733-UDMTP,Female,1,No,No,57,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,55.0,0,0,Loyal,Heavy,Low,Low-Loyal,5,MidEngage,Low-MidEngage,Loyal-MidEngage,1,0,1,4,1
2649-HWLYB,Male,0,Yes,No,65,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),76.15,0,0,Loyal,Heavy,High,High-Loyal,7,HighEngage,High-HighEngage,Loyal-HighEngage,0,1,0,1,0
5214-CHIWJ,Male,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.3,0,0,Loyal,Light,Low,Low-Loyal,1,LowEngage,Low-LowEngage,Loyal-LowEngage,0,0,0,2,2
4229-CZMLL,Male,0,No,No,6,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.9,1,0,New,Heavy,High,High-New,3,LowEngage,High-LowEngage,New-LowEngage,1,0,1,4,3
6904-JLBGY,Female,1,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),117.35,0,0,Loyal,Heavy,High,High-Loyal,9,HighEngage,High-HighEngage,Loyal-HighEngage,0,1,0,3,0
2465-BLLEU,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.75,0,0,New,Light,Low,Low-New,1,LowEngage,Low-LowEngage,New-LowEngage,1,0,0,3,2
1685-VAYJF,Male,0,No,No,11,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),45.2,0,0,New,Light,Low,Low-New,2,LowEngage,Low-LowEngage,New-LowEngage,1,0,0,3,1
8874-EJNSR,Male,0,Yes,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.2,0,0,Loyal,Light,Low,Low-Loyal,2,LowEngage,Low-LowEngage,Loyal-LowEngage,0,0,0,1,2
6917-YACBP,Female,1,No,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,89.75,0,0,Loyal,Heavy,High,High-Loyal,6,MidEngage,High-MidEngage,Loyal-MidEngage,1,1,1,4,3
5049-MUBWG,Male,0,No,No,26,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),75.0,0,0,Loyal,Heavy,High,High-Loyal,6,MidEngage,High-MidEngage,Loyal-MidEngage,0,1,0,1,0
4223-WOZCM,Male,1,No,No,2,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,49.95,0,0,New,Heavy,Low,Low-New,3,LowEngage,Low-LowEngage,New-LowEngage,1,0,0,4,1
0769-MURVM,Female,0,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),65.7,0,0,Loyal,Heavy,Low,Low-Loyal,7,HighEngage,Low-HighEngage,Loyal-HighEngage,0,1,0,0,0
9253-VIFJQ,Male,0,Yes,No,65,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,No,Credit card (automatic),67.05,0,0,Loyal,Heavy,Low,Low-Loyal,6,MidEngage,Low-MidEngage,Loyal-MidEngage,0,1,0,1,0
7030-FZTFM,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),110.9,0,0,Loyal,Heavy,High,High-Loyal,8,HighEngage,High-HighEngage,Loyal-HighEngage,0,1,0,1,0
9741-YLNTD,Male,0,No,No,6,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),87.95,0,0,New,Heavy,High,High-New,5,MidEngage,High-MidEngage,New-MidEngage,1,1,0,3,3
5917-RYRMG,Male,1,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.8,0,0,Loyal,Light,Low,Low-Loyal,1,LowEngage,Low-LowEngage,Loyal-LowEngage,0,0,0,3,2
5120-ZBLAI,Female,0,Yes,No,50,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),75.7,0,0,Loyal,Heavy,High,High-Loyal,6,MidEngage,High-MidEngage,Loyal-MidEngage,0,0,0,2,0
